pair,ccy_A,ccy_B,tenor,regime_state,window_end_date,adf_stat,adf_pval,hedge_ratio_beta,cointegrated,n_obs,r_squared
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-02,-1.6083064655314256,0.4794196800137706,1.1690503532969378,False,250,0.22312019069962274
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-03,-1.6431176212786136,0.46063221346655464,1.1971147380204061,False,250,0.2316837971218857
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-04,-1.7026248738460337,0.42976057288312064,1.2025345515579362,False,250,0.23758254220082775
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-07,-1.625149464426879,0.47003068047068963,1.2062842785078676,False,250,0.24304681125632044
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-08,-1.6939016874967352,0.4342572183589916,1.2100131702408636,False,250,0.2486315717009301
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-09,-1.8520572661969612,0.3549397914239071,1.2155045679127738,False,250,0.25403408046882014
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-10,-2.004998308343946,0.28438582475248886,1.2202607777047036,False,250,0.25816822210202295
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-11,-1.9723849708327075,0.29881101455441084,1.2228967367088064,False,250,0.2617780446524466
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-17,-1.8902402879648692,0.33666622451942274,1.2266758851669426,False,250,0.2659854918716741
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-18,-1.945566084259709,0.31093812102561347,1.2161483950831027,False,250,0.2655921394551555
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-21,-1.989960522493868,0.2909923351991588,1.2018862902497847,False,250,0.2638702571195737
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-22,-2.0724769129656417,0.2557247897464071,1.1885470723989087,False,250,0.26257059998420973
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-23,-2.20466145181789,0.20455797106371354,1.1748970550657645,False,250,0.26107753257696087
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-24,-2.1676426906727673,0.21819813336729327,1.1596704610650521,False,250,0.25897445061294233
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-25,-2.2760445599356642,0.1798105011919493,1.1467295557583952,False,250,0.25693302662048745
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-28,-2.338176559560681,0.1599506401907061,1.1372280200004345,False,250,0.2560037663135868
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-29,-2.396477788090496,0.1427329958175932,1.126133344165885,False,250,0.2544941063725519
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-30,-2.1122074597573284,0.2396343374186924,1.117916614226433,False,250,0.2540227570440543
USD-EUR 5Y,USD,EUR,5Y,2,2019-10-31,-2.0636667314934773,0.2593730299846408,1.1124973771308615,False,250,0.25515646749953247
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-01,-2.2263081532370803,0.196836028896466,1.1063174933474893,False,250,0.2555732821962481
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-04,-2.312200093765367,0.16806338409856492,1.0990000410114487,False,250,0.255671769765204
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-05,-2.1750210123672975,0.2154359574150812,1.0964083472549961,False,250,0.25795591336851265
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-06,-2.2977942575638486,0.17268035426687778,1.0941856616508243,False,250,0.2609722261522187
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-07,-2.356341386503128,0.154439623862885,1.0929743463910104,False,250,0.2640115235642564
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-08,-2.378039624659978,0.1480307262734366,1.090731009132239,False,250,0.2664679007355826
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-11,-2.5059963724316034,0.11402215139649852,1.0893906136082596,False,250,0.2695056677930405
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-14,-2.5501436377186044,0.10374546068543711,1.0856715035320854,False,250,0.2723800041427533
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-15,-2.52404882565337,0.10973208780051857,1.0823756836081957,False,250,0.275547819172988
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-18,-2.496307662621121,0.1163752970707182,1.0772128349232362,False,250,0.2786337910208483
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-19,-2.5508214862039575,0.10359329641892095,1.074122282938904,False,250,0.28220289781932273
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-20,-2.5717879592164237,0.09896942770057482,1.0749151031472168,False,250,0.28776345840664286
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-21,-2.6070753981008927,0.0915437263573633,1.0750605557399586,False,250,0.29339333256274625
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-22,-2.3939038019118097,0.14346441342810945,1.070468800419736,False,250,0.2974863384596824
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-25,-2.6590442131325362,0.08139746577502266,1.0676544027086292,False,250,0.3009006602247096
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-26,-2.6512087215186395,0.08286845305130885,1.0643732697835286,False,250,0.30410798466659805
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-27,-2.7054808201021587,0.07309464032490395,1.0600716276145994,False,250,0.3075547902766246
USD-EUR 5Y,USD,EUR,5Y,2,2019-11-28,-2.5551766993019975,0.10261964466088319,1.0533338472147504,False,250,0.310165763575035
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-03,-2.538903573828544,0.10629325936142936,1.0499120962738422,False,250,0.31318671310974544
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-04,-2.546866854728497,0.10448341353683643,1.0447679613963246,False,250,0.316288858796298
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-05,-2.698198356362152,0.07435055129256164,1.0418643572236128,False,250,0.3203605375016074
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-06,-2.887091467436692,0.04686980767168446,1.040571653790685,True,250,0.325283843264794
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-09,-2.904322764332589,0.04484762307474827,1.038815426025934,True,250,0.3308191056079859
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-10,-2.867287163879993,0.04928644435036924,1.034830237345552,True,250,0.33562101864659677
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-11,-2.9018302939265865,0.04513557280136521,1.0342764891729994,True,250,0.3417841214785997
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-12,-2.9562922116083477,0.0391827013591224,1.0302380528439241,True,250,0.34641846880382343
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-13,-3.029551720496666,0.03222529442069098,1.0270908830967151,True,250,0.3516710709681874
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-16,-3.1974939355990952,0.020130199108170734,1.0243003027481181,True,250,0.3574885956184014
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-17,-3.2955984085720362,0.015076375870666786,1.0226526092365746,True,250,0.3641779253250116
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-18,-3.5202474011617375,0.007482071755607062,1.021184748903353,True,250,0.3693982516583306
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-19,-3.6171919419864005,0.005440733942062383,1.0183991440539308,True,250,0.3754798244994283
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-20,-3.9046044832552975,0.002001220756482172,1.0153843771787878,True,250,0.3815433463483112
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-23,-4.058816294387977,0.0011319884026957281,1.013568037064005,True,250,0.3883589251653722
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-24,-4.316868191519152,0.00041526514854545025,1.0152403800404985,True,250,0.3956387594060148
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-25,-4.656945956635887,0.00010130286406139145,1.0152954404594439,True,250,0.40276329118299325
USD-EUR 5Y,USD,EUR,5Y,2,2019-12-30,-4.408953258307945,0.0002861881126547882,1.0149930005420538,True,250,0.40879911088484944
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-06,-4.49283833371596,0.00020258285321366688,1.0159946421579178,True,250,0.41676651482366156
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-07,-3.6367234835996873,0.005096542708842443,1.0159033857478554,True,250,0.42509945910833424
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-08,-3.053557374102506,0.030186574916223983,1.0150836839367439,True,250,0.4333665393869315
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-09,-3.0895284520113444,0.027337898128747155,1.01340033797084,True,250,0.44019519753056324
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-10,-3.097587494119468,0.02673224063343166,1.0126799140841831,True,250,0.44830986102041315
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-13,-2.871914088405122,0.048712844495311346,1.0123375667905503,True,250,0.4562255475144832
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-16,-2.4011740502578904,0.14140531584080807,1.013981906508159,False,250,0.46609944449159435
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-17,-2.477898312033036,0.12094492808254453,1.018935139157152,False,250,0.4781429511424372
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-23,-2.124730523012993,0.23468729751229134,1.0290415380872644,False,250,0.4929023003456755
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-24,-1.9994212484026355,0.2868269192197083,1.040871837630775,False,250,0.5098469360807727
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-27,-1.7299289649949547,0.41576186401390236,1.0537524992171445,False,250,0.5280991015358126
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-28,-1.692893808369426,0.4347774697396569,1.0665318814653288,False,250,0.5478649992527631
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-29,-1.4888024831069862,0.5390431392259315,1.077271887152885,False,250,0.5654877344051279
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-30,-1.5195095667476661,0.5238391097246775,1.0904741601854546,False,250,0.5864790104874485
USD-EUR 5Y,USD,EUR,5Y,2,2020-01-31,-1.2276490471156394,0.6615901592698995,1.1046724677473279,False,250,0.6078148988695408
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-03,-1.209864033618344,0.6693381248193085,1.1187102639331585,False,250,0.6281777452369506
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-04,-1.4654429087084857,0.5505317592892284,1.1318735503904265,False,250,0.6480562651731363
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-05,-1.6005525838186778,0.48331588182958457,1.1414827758489126,False,250,0.6590357165688923
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-06,-1.830716008108721,0.3653221669602317,1.1535911548047633,False,250,0.6656077595035598
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-07,-1.691803432425498,0.4353404663253545,1.1669974137575427,False,250,0.6721074203334546
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-10,-1.4770538492893661,0.5448304004901273,1.1809195001277621,False,250,0.6784650152409399
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-11,-1.243466719034315,0.6546236826657555,1.191732317423769,False,250,0.6819496207299689
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-12,-1.378129278195632,0.5927151530554395,1.1992132667376079,False,250,0.6828710604010197
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-13,-1.3114554927696955,0.6239152518709432,1.2071866664081479,False,250,0.6845173663835988
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-14,-1.0508597625214715,0.7342656564560626,1.2131118185659417,False,250,0.6843781872010346
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-17,-1.0261853470703066,0.7435944068138352,1.2195226281619453,False,250,0.6841643589363552
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-20,-0.8720140014610678,0.7970488697600566,1.2261444271809019,False,250,0.6830505356546505
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-21,-0.6897127699447304,0.8493961982355378,1.2328830099520125,False,250,0.6801725130828495
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-24,-0.39387251572885906,0.911116831803606,1.243076967064094,False,250,0.6772079594059013
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-25,-0.43771838645337563,0.9036081329691719,1.2547469215585108,False,250,0.6757613749507011
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-26,-0.39833061750312343,0.9103771315614468,1.2670329662379498,False,250,0.6740118278342233
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-27,-0.2319883350526122,0.934599723355004,1.2831904804285126,False,250,0.6722849898633403
USD-EUR 5Y,USD,EUR,5Y,2,2020-02-28,0.0530279105877304,0.9627038483893978,1.3046622928898548,False,250,0.6706180239498863
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-10,1.7902864301534487,0.9983295559153145,1.3384207595974615,False,250,0.6261384604639977
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-13,1.781023450043277,0.9983106281146127,1.3667250311937378,False,250,0.5836896055518238
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-14,1.5590112616144487,0.9977292443274017,1.3977960767836712,False,250,0.5533023318293058
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-15,1.4011296579840147,0.9971192677241266,1.4263699697412753,False,250,0.5278680418979396
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-16,1.3909714086383196,0.9970727380236453,1.456024474692199,False,250,0.5083872281047608
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-17,1.364338586767237,0.9969459601619842,1.4822907220528467,False,250,0.48991197505056916
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-20,1.0231738776901358,0.994504540672671,1.5093842799707637,False,250,0.4754294831469089
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-21,1.010739333778101,0.9943779784736339,1.5355178829788958,False,250,0.46336256430953326
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-22,0.7797375213219085,0.9913019522710016,1.5639501935586293,False,250,0.45574029607814637
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-23,0.8036508593735203,0.9916948717541918,1.5905448645916511,False,250,0.44814377397436556
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-24,0.8749255862366129,0.9927542165217258,1.61397719030919,False,250,0.43955460354795917
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-27,0.6700180861773156,0.9892201383895175,1.640669262757625,False,250,0.43497923572429475
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-28,0.532906833237825,0.9858396895473832,1.6702851276856183,False,250,0.43260311084307457
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-29,0.6695893291810416,0.9892110172965656,1.6984800212512532,False,250,0.4298797262766293
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-30,0.39191753932501877,0.9811901579500824,1.732253450895574,False,250,0.4310540616025814
USD-EUR 5Y,USD,EUR,5Y,2,2020-07-31,0.31998499880091263,0.9782430346056694,1.7651061864369741,False,250,0.4315002825408696
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-03,0.2786578987327833,0.9763438545783777,1.797526360992305,False,250,0.43225597027828244
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-04,0.21128971798461582,0.972887738476675,1.8317800757327254,False,250,0.43409010094450673
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-05,0.2799486852657099,0.9764056086295804,1.860005342576192,False,250,0.4334519058971201
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-06,0.10858976401359413,0.9666426873341798,1.8905107409589479,False,250,0.4345555441784166
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-07,0.12395920887673034,0.9676593394495956,1.916409912186346,False,250,0.43395764351191357
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-10,-0.11505595543752384,0.9479180997806731,1.9437189914607278,False,250,0.4347028139959458
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-13,0.19156947085286088,0.9717847674686925,1.95825961184073,False,250,0.4302657704780227
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-14,0.1575350624174977,0.9697767300968457,1.974442062130617,False,250,0.4265026176540211
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-17,0.0373016998559663,0.961510326401241,1.9929154087691487,False,250,0.42422484228793544
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-18,-0.05707191612544536,0.9535499972689003,2.0119491237546314,False,250,0.422498722069104
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-19,-0.15692454845939943,0.9434650968814323,2.032034291218277,False,250,0.42177873101556873
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-20,-0.24236916449884344,0.9332792645783086,2.0533051106464786,False,250,0.4219846220290936
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-21,-0.34953225968960805,0.918190220790408,2.075757320033602,False,250,0.423116549630145
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-24,-0.3279306777613251,0.9214543009858335,2.0962741351217646,False,250,0.4234130747806899
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-25,-0.2102926917158877,0.9372835836370934,2.111298229921854,False,250,0.4214673830345712
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-26,-0.14035801989787225,0.9452673811514026,2.1243184641320783,False,250,0.41862827028317995
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-27,-0.23284509549097668,0.9344916403205388,2.1378396568193274,False,250,0.4161730219011247
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-28,-0.203763458975954,0.9380715338539622,2.153141005010778,False,250,0.413743119145913
USD-EUR 5Y,USD,EUR,5Y,2,2020-08-31,-0.1095342020644417,0.9484805708323999,2.16672324712319,False,250,0.41025026958403876
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-01,-0.22196275674888674,0.9358525774940816,2.183440263256156,False,250,0.40832423797595496
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-02,-0.40788858339686646,0.9087733111820205,2.2030374491146345,False,250,0.4085488669456716
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-03,-0.47411332712455523,0.8969698818496681,2.223004786493118,False,250,0.40936788492336784
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-04,-0.5306619513302192,0.8858928685116283,2.2468585713099243,False,250,0.409813302420618
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-07,-0.6311171206485447,0.8637946903538015,2.2669456077946197,False,250,0.4099174457793432
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-10,-0.41513419370423343,0.9075410777392683,2.28273186352503,False,250,0.4078957836592625
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-11,-0.5726039783314958,0.877053028087788,2.300607419074634,False,250,0.4083915436030606
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-14,-0.5763263071529702,0.8762420894698918,2.3172497156428937,False,250,0.408687583394168
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-15,-0.5908820706293331,0.8730290236051439,2.3325936627773958,False,250,0.408739397987796
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-16,-0.5787235895676446,0.8757175149124544,2.3469127903074085,False,250,0.4085832301015201
USD-EUR 5Y,USD,EUR,5Y,2,2020-09-17,-0.6461171130162103,0.8602173352620386,2.361344660664918,False,250,0.40871739940247365
USD-EUR 5Y,USD,EUR,5Y,2,2021-02-18,-0.8693818302257114,0.7978881602932006,2.3662501490619414,False,250,0.4073648914879541
USD-EUR 5Y,USD,EUR,5Y,2,2021-02-19,-0.8305897191863085,0.8099710421402441,2.369986173411701,False,250,0.40550167320357167
USD-EUR 5Y,USD,EUR,5Y,2,2021-02-24,-0.9086329015955801,0.7851161864895013,2.3736804571873567,False,250,0.40421179004405117
USD-EUR 5Y,USD,EUR,5Y,2,2021-02-25,-1.0056150635067558,0.7512108303481971,2.371021025804857,False,250,0.4021291094791748
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-01,-1.1285282428899073,0.7035621496379669,2.3750147345453696,False,250,0.4021096848707093
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-02,-1.0957198113330517,0.7167757730673445,2.381321148457,False,250,0.40293442463818807
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-03,-1.0625483231002937,0.729773876994493,2.386538053012667,False,250,0.4033884134152588
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-04,-1.1741578133871016,0.6846124286102723,2.394305319341902,False,250,0.4049059733742725
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-05,-1.1538290015230173,0.6931355378415859,2.401063535524365,False,250,0.4063581492364855
USD-EUR 5Y,USD,EUR,5Y,2,2021-03-08,-1.166325210701542,0.6879114828543988,2.411523608132109,False,250,0.40508125765330016
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-09,-1.2274108814310987,0.6616945143123284,2.4228004884707928,False,250,0.4046477762020947
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-12,-1.2521536849020676,0.6507681487089902,2.434633036587991,False,250,0.4040648831973841
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-13,-1.199858188561649,0.6736567126571019,2.4468416094243013,False,250,0.4032806312725441
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-14,-1.143020932937526,0.6976144531779275,2.457267040522229,False,250,0.4018810864236808
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-15,-1.1682773409906317,0.6870910205099666,2.4687425129375473,False,250,0.4008515437354053
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-16,-1.1226774418914884,0.7059442060554854,2.4817060711327974,False,250,0.3995865665502024
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-19,-1.053548208678143,0.7332366310941152,2.490600899616143,False,250,0.39758945638128174
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-20,-1.0606309254504835,0.7305138914112929,2.4986934687649756,False,250,0.39608241644568143
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-21,-1.0704686873657772,0.7267038607410451,2.502414506278945,False,250,0.3941445052231711
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-22,-1.0498142992176664,0.7346651509676425,2.5061529503480964,False,250,0.3919365937185155
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-23,-1.0810627857797805,0.7225644661768406,2.5110714558901743,False,250,0.3897043694204111
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-28,-1.0743109249275244,0.7252069512847691,2.5156120811826845,False,250,0.38731840038013454
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-29,-1.0479928046098883,0.7353602930520354,2.52028655302362,False,250,0.38398044594945635
USD-EUR 5Y,USD,EUR,5Y,2,2021-04-30,-1.057780739158388,0.7316116095381152,2.524260939600514,False,250,0.3809831889624399
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-03,-1.0552889364896083,0.732569040200099,2.5315376913591843,False,250,0.37774520049391536
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-04,-1.0938297247709525,0.7175262564423727,2.541928883145398,False,250,0.37508172019262853
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-05,-1.0714101789226484,0.7263375214979693,2.5419421056407447,False,250,0.3717512093604102
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-06,-1.0668283075187308,0.7281175407490457,2.5411751975374974,False,250,0.36884410243925203
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-07,-1.023492268924486,0.7445999031005528,2.5395137340023037,False,250,0.3654356079224599
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-12,-0.96438658512651,0.7660309218410684,2.530930185021467,False,250,0.3605437613014115
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-13,-0.9175446602266208,0.7821398167335973,2.5208675145118025,False,250,0.35527745088013163
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-14,-0.9197929368366706,0.78138446072289,2.5100535769385077,False,250,0.3503036649646648
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-17,-0.9004517013724974,0.7878236295280188,2.497058506178223,False,250,0.34515862231700856
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-18,-0.8831451238818426,0.7934722855508256,2.4820426756964293,False,250,0.3396134123535395
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-19,-0.9278346841044163,0.7786679285407576,2.4691198698276793,False,250,0.3341405454411496
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-20,-0.8806161434865856,0.7942887633724633,2.4545230814069336,False,250,0.32769729184587837
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-21,-0.951188909529818,0.7706483949484111,2.4419611877508185,False,250,0.3217882451913058
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-24,-0.9665978173712194,0.7652512505856237,2.4302377233023544,False,250,0.31615555972478737
USD-EUR 5Y,USD,EUR,5Y,2,2021-05-25,-1.0116190186791607,0.7490029764832542,2.4208120796896484,False,250,0.3112758173190414
