date,regime_most_likely,regime_prob_0,regime_prob_1,regime_prob_2,regime_raw
2020-02-17,0,0.9976659183047096,3.55968375265216e-05,0.0022984848583370793,0
2020-02-20,0,0.9977976622444344,9.812272189030765e-06,0.002192525482870814,0
2020-02-21,0,0.9929937347806028,4.132139226051271e-06,0.007002133079228445,0
2020-02-24,0,0.9696944808658615,6.999651702625519e-06,0.030298519482875444,0
2020-02-25,0,0.00020582198492400983,7.2942070672670095e-09,0.9997941707206174,2
2020-02-26,0,0.8961851132394043,0.0001543301479426085,0.10366055661348178,0
2020-02-27,0,0.9901950597442428,3.720900978407839e-06,0.009801219355849938,0
2020-02-28,0,0.9595761439861857,1.7554002998631658e-06,0.04042210061171101,0
2020-03-02,0,2.2622814068665343e-15,0.0002106370047998342,0.9997893629942729,2
2020-03-03,2,0.0036378110068297927,0.41202777569849347,0.5843344132936017,2
2020-03-04,2,0.00659555581602228,0.9744621197845674,0.018942324400981782,1
2020-03-05,2,4.4937691100325964e-10,0.012137118123763089,0.9878628814259012,2
2020-03-06,2,0.0001134174930620549,0.09873678041087615,0.9011498020959114,2
2020-03-09,2,7.765580988437948e-43,9.975548898809151e-22,1.0,2
2020-03-10,2,1.0881714160637204e-76,2.1241195441945465e-40,1.0,2
2020-03-11,2,4.582734465800936e-87,1.3750021248297025e-46,1.0,2
2020-03-12,2,0.002275451590098506,0.4645883920200863,0.5331361563897786,2
2020-03-13,2,1.2695812338873883e-32,3.371472515611834e-15,1.0,2
2020-03-16,2,3.212245478126167e-27,9.227616350295207e-16,1.0,2
2020-03-17,2,5.977709430848461e-10,9.944017772843596e-05,0.9999005592259008,2
2020-03-18,2,6.193131655003874e-23,3.5168287722335916e-13,1.0,2
2020-03-19,2,9.380359214504523e-22,3.013483591990023e-09,0.9999999969877535,2
2020-03-20,2,1.127149376132791e-19,2.0859463414067233e-08,0.9999999791398297,2
2020-03-23,2,1.8870841111711172e-15,8.347467574978536e-07,0.9999991652515592,2
2020-03-24,2,0.00043318252843097113,0.10840593407704664,0.8911608833931907,2
2020-03-25,2,2.0739350852439e-28,5.715052674760298e-14,1.0,2
2020-03-26,2,4.8869938093888273e-32,3.618246148838659e-18,1.0,2
2020-03-27,2,2.39784393680554e-09,1.4615223427299955e-06,0.9999985360783996,2
2020-03-30,2,0.0004343759651609848,0.0011379212827983707,0.9984277027504898,2
2020-03-31,2,0.05668804747790356,0.05899131059246704,0.884320641929421,2
2020-04-01,2,0.20556976605462274,0.006994977874336252,0.7874352560704276,2
2020-04-02,2,0.5874266715374619,3.0216383842546777e-05,0.41254311207728894,2
2020-04-03,2,0.0002093197078044689,5.140975886883705e-07,0.9997901661929607,2
2020-04-06,2,0.013161067784152752,0.00039363861212537055,0.9864452936020074,2
2020-04-07,2,0.5715790510208633,0.09338297535798788,0.33503797362080123,0
2020-04-08,2,0.0006796870952584534,1.1469688539810398e-05,0.9993088432148923,2
2020-04-09,2,0.3186492293480331,0.06232186604073338,0.6190289046115909,2
2020-04-10,2,0.27585903516537646,0.0972173998830605,0.626923564952556,2
2020-04-15,2,0.030921329342809042,0.15788754864579504,0.8111911220096532,2
2020-04-16,2,7.239999419877937e-05,0.007622615099308533,0.9923049849081047,2
2020-04-17,2,0.07552073113450566,0.4849225591815779,0.43955670968249544,2
2020-04-20,2,0.01618261585101133,0.9278915975604897,0.05592578658782396,1
2020-04-21,1,0.00033707938264395716,0.997451660726542,0.002211259892279405,1
2020-04-22,1,0.0002496004050090725,0.9967436918315169,0.003006707764009556,1
2020-04-23,1,0.0003075612201047278,0.9953840706388892,0.004308368141011904,1
2020-04-24,1,2.8981175346055985e-07,0.9990208023315654,0.0009789078549129213,1
2020-04-29,1,3.4570547027934515e-06,0.9992582293619624,0.0007383135821455649,1
2020-04-30,1,5.5982418367864e-06,0.9987131922608959,0.0012812094984049035,1
2020-05-01,1,1.0542292048275264e-05,0.9994752538740728,0.0005142038336912703,1
2020-05-04,1,4.6663679895171626e-05,0.9944884485727932,0.005464887748485334,1
2020-05-05,1,6.998063673800739e-05,0.9994315063560966,0.0004985130084190327,1
2020-05-06,1,0.0001657436232121584,0.9989298967542501,0.0009043596238016546,1
2020-05-07,1,0.00313090215861658,0.9731155641356447,0.023753533707426756,1
2020-05-08,1,0.023514575745092275,0.8940988486465502,0.08238657560991493,1
2020-05-13,1,0.3243225685531409,0.6291319585319713,0.0465454729149715,1
2020-05-14,1,0.5440844857339935,0.4258510113772392,0.030064502888650493,1
2020-05-15,1,0.424851425973089,0.5586433733387313,0.016505200688628634,1
2020-05-18,1,0.16495436651619197,0.8220339472132953,0.01301168627088087,1
2020-05-19,1,0.055958959571564174,0.8649085665753735,0.07913247385308898,1
2020-05-20,1,0.025265085349862052,0.9667834237122832,0.007951490939377491,1
2020-05-21,1,0.01713532740640448,0.9759760810750626,0.006888591519880639,1
2020-05-22,1,0.05025898331028351,0.9389065998446896,0.010834416845001119,1
2020-05-25,1,0.12212976012056224,0.8533896491189565,0.024480590759980252,1
2020-05-28,1,0.4042766787925808,0.5845830313637637,0.011140289843129756,1
2020-05-29,1,0.7705604512915994,0.21561343133170235,0.013826117377306909,1
2020-06-01,1,0.07751960317650564,0.916751308158528,0.005729088665810631,1
2020-06-02,1,0.00745898355450904,0.9521240981847395,0.04041691826120039,1
2020-06-03,1,0.0018292058898080961,0.9957305884111043,0.0024402056987799874,1
2020-06-04,1,0.03923447575866927,0.578555180006943,0.3822103442347268,1
2020-06-05,1,0.46515826563999807,0.19821190783208548,0.33662982652659845,2
2020-06-08,0,0.8148453230015517,0.0019457820286760867,0.18320889496872048,0
2020-06-09,0,0.9691007239677666,0.00027580161536795174,0.030623474418221937,0
2020-06-10,0,0.9966453427298534,0.00016580905129544052,0.003188848217476522,0
2020-06-11,0,0.9849457128963002,0.00011071926470048009,0.014943567837243594,0
2020-06-12,0,0.03240067705890258,4.136622990660422e-07,0.9675989092801129,2
2020-06-15,0,0.8706919272821981,0.0028153834754543754,0.1264926892416519,0
2020-06-16,0,0.9886130162927612,9.748892986994157e-05,0.011289494778180522,0
2020-06-17,0,0.9949126350935472,2.6770400184572572e-05,0.005060594507431488,0
2020-06-18,0,0.9953391778872936,0.00019773775384545093,0.0044630843601732965,0
2020-06-19,0,0.9526080119401747,0.0068705052098939345,0.04052148285027052,0
2020-06-22,0,0.9601526824262618,0.02518716904573146,0.014660148527108756,0
2020-06-23,0,0.9564712380503232,0.025406347552241124,0.018122414397258407,0
2020-06-24,0,0.9846821544794966,0.008321688574581284,0.00699615694451194,0
2020-06-25,0,0.9795990310461263,0.0026756685261938003,0.017725300428790138,0
2020-06-26,0,0.9893220118350153,0.0019093597866965395,0.008768628379928239,0
2020-07-01,0,0.8559836655197154,0.09836096257411392,0.04565537190550626,0
2020-07-02,0,0.16370705915455203,0.7917897913836152,0.04450314946196703,1
2020-07-03,1,0.0054316316910615215,0.9922178812744191,0.0023504870356263977,1
2020-07-08,1,0.0028193458156872374,0.9934058031239997,0.003774851060771065,1
2020-07-09,1,0.008464235568707028,0.985502158909473,0.006033605521035845,1
2020-07-10,1,0.0011741954689251967,0.997496471860793,0.0013293326717134038,1
2020-07-13,1,0.0007117678144254396,0.9983025303255131,0.0009857018597322692,1
2020-07-14,1,0.0026271481458593825,0.9957930618599832,0.0015797899942139003,1
2020-07-15,1,0.002946446162802948,0.9945396167093777,0.00251393712760035,1
2020-07-16,1,0.0041206582981507325,0.9893000864002526,0.006579255302098702,1
2020-07-17,1,0.2055594050868756,0.7682629391450044,0.026177655767801206,1
2020-07-20,1,0.7152841352204815,0.27433741251139077,0.010378452268591552,0
2020-07-21,0,0.9322686408885053,0.062247016957913605,0.005484342152479562,0
2020-07-22,0,0.9793753050814379,0.007874642983758716,0.012750051935361342,0
2020-07-23,0,0.9928621534189803,0.002766509676522588,0.004371336903663361,0
2020-07-24,0,0.9934855241277725,0.0020885382738167627,0.0044259375968422054,0
2020-07-27,0,0.9902672075044018,0.0012786235417512036,0.008454168954784028,0
2020-07-28,0,0.9800258244889436,0.0011433432496686378,0.018830832259773236,0
2020-07-29,0,0.9928363577361691,0.002211769423285102,0.004951872838938895,0
2020-07-30,0,0.9834950588412645,0.007551364097271199,0.008953577060461215,0
2020-07-31,0,0.9837812583238124,0.00904557483224506,0.007173166843176668,0
2020-08-03,0,0.9917620468062788,0.0013190771542967972,0.0069188760403462194,0
2020-08-04,0,0.9929142732734438,0.001423845160390159,0.0056618815655106345,0
2020-08-05,0,0.9882677397816415,0.0016978331223764403,0.010034427095231224,0
2020-08-06,0,0.968736130142193,0.0007876546163394219,0.030476215241515912,0
2020-08-07,0,0.9956321953128326,0.00036444593701670226,0.004003358751385858,0
2020-08-10,0,0.9936235568829174,5.976539162795379e-05,0.006316677725956511,0
2020-08-13,0,0.9959376766259169,4.0493153553156206e-05,0.0040218302223069685,0
2020-08-14,0,0.996694779145074,4.608689899483398e-06,0.003300612165619981,0
2020-08-17,0,0.9971271130084349,2.8685148667083585e-06,0.002870018477093724,0
2020-08-18,0,0.9894149352943289,1.0270406132638245e-05,0.010574794298099734,0
2020-08-19,0,0.9959165578718928,7.5144674756671076e-06,0.004075927661298957,0
2020-08-20,0,0.9930473527095918,1.4904647999342486e-06,0.006951156826493325,0
2020-08-21,0,0.9967892819889138,5.679786749322901e-06,0.0032050382247143,0
2020-08-24,0,0.9975797240928186,4.530543156243553e-06,0.0024157453657935347,0
2020-08-25,0,0.9979680919975368,5.237773910371895e-06,0.0020266702300372947,0
2020-08-26,0,0.9894389199624524,4.396894425192719e-06,0.010556683142452249,0
2020-08-27,0,0.9975005671699041,2.601315550423541e-06,0.0024968315138864266,0
2020-08-28,0,0.9956386475815133,2.342204642562522e-06,0.004359010215507394,0
2020-08-31,0,0.9745907830123504,4.017733899303747e-06,0.025405199255499337,0
2020-09-01,0,0.9977854731845698,1.355729629139916e-06,0.0022131710846374593,0
2020-09-02,0,0.9971340760931743,8.752917410852432e-07,0.002865048614600975,0
2020-09-03,0,0.9959629480140311,1.5280187086339875e-05,0.0040217717999791215,0
2020-09-04,0,0.9981743638094557,2.029786757185423e-05,0.0018053383237343838,0
2020-09-07,0,0.9962025417494422,2.420066824629643e-05,0.003773257582693923,0
2020-09-10,0,0.9965557370578729,4.178883164869825e-05,0.003402474110527164,0
2020-09-11,0,0.9943341959805202,2.6678575545583148e-05,0.005639125445268803,0
2020-09-14,0,0.9977156020423129,2.8375831422858687e-05,0.0022560221253565818,0
2020-09-15,0,0.9978972938119097,1.9095831396680334e-05,0.002083610355743911,0
2020-09-16,0,0.9985789731256546,1.2402575135834846e-05,0.0014086243006770727,0
2020-09-17,0,0.998549084294275,7.695299197827977e-06,0.0014432204048061784,0
2020-09-18,0,0.9925643164640278,6.608771465447874e-07,0.007435022658637563,0
2020-09-21,0,0.9973278769504039,3.279073890223965e-07,0.0026717951414220314,0
2020-09-22,0,0.98828220879399,2.7537960248308693e-07,0.011717515826322973,0
2020-09-23,0,0.9956405186686883,2.996849035005081e-07,0.0043591816470139365,0
2020-09-24,0,0.9895083701914148,1.76113859378225e-07,0.010491453695459963,0
2020-09-25,0,0.9978105635055422,7.198620457003787e-07,0.002188716632968532,0
2020-09-30,0,0.9978254027161505,4.462128301858657e-07,0.0021741510721477834,0
2020-10-01,0,0.9946054743978864,2.602200957919754e-07,0.005394265380675279,0
2020-10-02,0,0.998190572323778,2.105334722052476e-06,0.0018073223422170532,0
2020-10-05,0,0.9983887695161549,1.6461713689365604e-06,0.0016095843113513475,0
2020-10-06,0,0.9924532236256033,2.8876856398561966e-06,0.007543888687786739,0
2020-10-07,0,3.795964830495641e-11,9.92621833432154e-15,0.9999999999636202,2
2020-10-08,0,0.8558116800738124,0.00020137587967678338,0.14398694404636428,0
2020-10-09,0,0.9955538914469166,1.0042439251857526e-05,0.0044360661142712745,0
2020-10-15,0,0.998067443741721,9.844346639515986e-06,0.001922711911062819,0
2020-10-16,0,0.9960110603645291,6.993313732561434e-06,0.0039819463208000255,0
2020-10-19,0,0.9979822996012601,1.3120620281972624e-05,0.0020045797774058487,0
2020-10-20,0,0.9926571939554443,5.1167906371472735e-05,0.007291638139996357,0
2020-10-21,0,0.9966138885326435,7.320397313355923e-05,0.0033129074954772932,0
2020-10-22,0,0.9917368283685708,9.94528023737609e-05,0.008163718828818904,0
2020-10-23,0,0.99673058492118,7.091561757990404e-05,0.003198499462886746,0
2020-10-26,0,0.9977451287848071,0.00010010055049710777,0.002154770663939382,0
2020-10-27,0,0.9955141321349626,0.00014538705864644398,0.0043404808046555565,0
2020-10-28,0,0.9968345241617879,0.00024272320088089493,0.0029227526364019193,0
2020-10-29,0,0.9932119496954029,0.00011411528051828632,0.0066739350227101365,0
2020-10-30,0,0.9711368422653619,0.00027293539414391653,0.028590222338682556,0
2020-11-02,0,0.9963288313579483,8.561271175733306e-05,0.003585555928509848,0
2020-11-03,0,0.9967360211586274,0.00011019213961801834,0.00315378670247346,0
2020-11-04,0,0.9930484356595429,0.00013097277393174728,0.0068205915652148836,0
2020-11-05,0,3.583029588292733e-08,6.934965546623782e-11,0.9999999641004258,2
2020-11-06,2,0.13840588665090048,0.00037407030228253147,0.8612200430469984,2
2020-11-09,2,0.529797912130662,0.0021392475424261525,0.4680628403260786,2
2020-11-10,2,0.07072207716940505,6.516911241922027e-05,0.9292127537165158,2
2020-11-11,2,0.5925038571528743,0.021773160919031965,0.3857229819282391,0
2020-11-16,0,0.9345893289125334,0.016589699775190172,0.04882097131329042,0
2020-11-17,0,0.9925222659070134,0.0019878585526941495,0.005489875540066916,0
2020-11-18,0,0.995557094897832,0.0007053157248238326,0.0037375893759006343,0
2020-11-19,0,0.998117724752341,8.420909622741161e-05,0.001798066149944311,0
2020-11-20,0,0.9981769338771291,3.854518936080318e-06,0.001819211602505353,0
2020-11-23,0,0.9985423538821369,3.908250910426058e-06,0.001453737866510708,0
2020-11-24,0,0.9980785408888749,3.2274973390686815e-06,0.0019182316155174793,0
2020-11-25,0,0.9963072360400027,5.4516267079107375e-06,0.0036873123316131934,0
2020-11-26,0,0.9969789682287894,6.889669925866154e-06,0.00301414210134914,0
2020-12-01,0,0.9977376501610519,2.022761386236807e-06,0.0022603270771183294,0
2020-12-02,0,0.9708439796225795,2.410663063499033e-06,0.029153609714557473,0
2020-12-03,0,0.9945388975153997,6.718217862453897e-07,0.005460430662070659,0
2020-12-04,0,0.9962423656031053,7.57748794662952e-07,0.0037568766477458766,0
2020-12-07,0,0.9947748839924689,6.070256944062652e-07,0.005224508980840904,0
2020-12-08,0,0.8960116475985176,1.5696309022814329e-06,0.10398678277070754,0
2020-12-09,0,0.9949074601899438,6.056959061870385e-07,0.005091934115735004,0
2020-12-10,0,0.9976201409017643,3.013465688458405e-07,0.002379557753224791,0
2020-12-11,0,0.997562705303225,4.6799617527411813e-07,0.00243682670241141,0
2020-12-14,0,0.9976005719476717,3.0096017041032727e-07,0.0023991270928429296,0
2020-12-15,0,0.9959151571987598,9.573300787633129e-08,0.004084747068610063,0
2020-12-16,0,0.9955276948199647,1.8063256177390147e-07,0.004472124547115307,0
2020-12-17,0,0.9977890424065368,6.639533861461259e-07,0.002210293640558059,0
2020-12-18,0,0.9948990381112803,5.710572281239471e-07,0.0051003908322716585,0
2020-12-21,0,0.9974522346395361,2.852610232980167e-07,0.0025474800990889636,0
2020-12-22,0,0.9962994165361394,4.548298717195227e-07,0.003700128634081489,0
2020-12-23,0,0.9801019368337085,2.5468005603777954e-08,0.019898037697247083,0
2020-12-24,0,0.9931212470210378,1.254043001356812e-07,0.006878627573689188,0
2020-12-25,0,0.9972782807175047,1.1880028232225447e-07,0.0027216004833743837,0
2020-12-30,0,0.9969968204216895,3.945865599733423e-07,0.003002784991504729,0
2020-12-31,0,0.9963567910640202,5.163261656986828e-07,0.003642692611118394,0
2021-01-01,0,0.9975321529233158,3.808182650724316e-07,0.0024674662591214844,0
2021-01-06,0,0.9956082476860715,1.0208040592105788e-06,0.0043907315107668534,0
2021-01-07,0,0.4516515764687165,2.3225650979139523e-06,0.5483461009644741,2
2021-01-08,0,0.9168614902354317,4.302954852449769e-06,0.08313420680949506,0
2021-01-11,0,0.9942857345723024,1.913743481554264e-06,0.005712351684368686,0
2021-01-12,0,0.9910796391760344,9.746835122132618e-07,0.008919386138847896,0
2021-01-13,0,0.9911772786528346,8.049528434576573e-07,0.008821916394000361,0
2021-01-14,0,0.9629906255098488,1.156476086084051e-06,0.03700821801400192,0
2021-01-15,0,0.996405173395523,1.1668546258096676e-06,0.0035936597481424693,0
2021-01-18,0,0.9939247959593194,6.869499122074415e-07,0.0060745170909043515,0
2021-01-21,0,0.9971140476475623,4.071792850289368e-06,0.002881880559202392,0
2021-01-22,0,0.9971288474903592,3.561483454513281e-06,0.0028675910259806816,0
2021-01-25,0,0.9976502326070791,5.78699840926648e-06,0.0023439803928378264,0
2021-01-26,0,0.9952497065721808,1.8951273309286e-05,0.004731342155775733,0
2021-01-27,0,0.9976003975731248,2.595153168824333e-05,0.002373650896253722,0
2021-01-28,0,0.9921808617986448,1.8710912374603913e-05,0.007800427289517394,0
2021-01-29,0,0.9966477090836009,4.69461681255913e-05,0.003305344746938002,0
2021-02-01,0,0.9945857848148933,3.149631574695561e-05,0.005382718867555733,0
2021-02-02,0,0.9964898454345513,4.728114855029126e-05,0.0034628734161256483,0
2021-02-03,0,0.9966186885593742,8.242775686955432e-05,0.003298883685365428,0
2021-02-04,0,0.9955399036493529,4.8576013311287135e-05,0.004411520338242537,0
2021-02-05,0,0.994976723921616,4.6023858042392756e-05,0.004977252220073957,0
2021-02-10,0,0.995168741996018,0.00011166523888696091,0.004719592766664551,0
2021-02-11,0,0.9973913109476533,0.00017019057570427933,0.002438498476778563,0
2021-02-12,0,0.9970510063527395,0.00024594038007869133,0.002703053266334431,0
2021-02-15,0,0.988716389840517,0.00041369004356805566,0.010869920115116751,0
2021-02-18,0,0.9952461529364995,0.000321725532069361,0.004432121531584467,0
2021-02-19,0,0.995224596878573,0.0004559721343594078,0.004319430987388891,0
2021-02-24,0,0.9944778040708313,0.0012548306091470865,0.004267365319906851,0
2021-02-25,0,0.9899375540115926,0.0016534993119126276,0.008408946675874256,0
2021-02-26,0,2.1271952638176333e-06,1.7337136830957118e-08,0.9999978554683624,2
2021-03-01,2,0.4342365999533327,0.010927558991906,0.5548358410546819,2
2021-03-02,2,0.0838950138695123,0.0032397019402953474,0.9128652841919329,2
2021-03-03,2,7.267179784042029e-05,7.008810174276861e-05,0.9998572400993944,2
2021-03-04,2,0.001275516979244139,0.00016641511374910608,0.9985580679083411,2
2021-03-05,2,0.1947948295896078,0.002545472810465898,0.8026596975999589,2
2021-03-08,2,0.7942751448753275,0.00966021409131926,0.1960646410341108,0
2021-03-09,0,0.8106566083614222,0.04516755739878333,0.14417583423876665,0
2021-03-10,0,0.5122051687547983,0.0905356764619624,0.3972591547837637,0
2021-03-11,0,0.4062492102648512,0.3249746321919243,0.26877615754437556,0
2021-03-12,0,0.2583861970594474,0.65257673513938,0.0890370678001091,1
2021-03-15,0,0.009585905166506762,0.18343039237107064,0.8069837024634948,2
2021-03-16,1,0.09065772124050687,0.8058667202065012,0.10347555855223706,1
2021-03-17,1,0.009678858764173364,0.9861524260167894,0.004168715220343595,1
2021-03-18,1,3.6128461053134395e-05,0.9853976771845979,0.014566194353898327,1
2021-03-19,1,0.00011087429171170317,0.9879544673490945,0.011934658358843006,1
2021-03-22,1,6.877745542999116e-05,0.9994249487437147,0.0005062738019814739,1
2021-03-23,1,3.783476918936538e-05,0.9995671465486727,0.0003950186816751215,1
2021-03-24,1,3.484328943246787e-05,0.9107466115231115,0.08921854518661577,1
2021-03-25,1,0.00015408965648243644,0.9979110354576795,0.001934874886858635,1
2021-03-26,1,5.403824105433215e-05,0.9995890725094588,0.0003568892509434824,1
2021-03-29,1,4.7510302862614664e-05,0.9985052154491599,0.0014472742466098644,1
2021-03-30,1,4.175472002136266e-05,0.9972819024521958,0.00267634282686977,1
2021-03-31,1,0.0001830618417684639,0.9985968946677941,0.0012200434904140287,1
2021-04-01,1,9.122454509444013e-05,0.9983763871315837,0.001532388325014728,1
2021-04-02,1,0.0014377195284747324,0.9622963900174708,0.03626589045381048,1
2021-04-07,1,0.0042996190310082795,0.990750348261686,0.004950032706161483,1
2021-04-08,1,0.0029598731073537604,0.9942557037725125,0.0027844231186169737,1
2021-04-09,1,0.03846561417399951,0.9447908399468414,0.01674354587744731,1
2021-04-12,1,0.11722802119746356,0.8626801700374432,0.020091808764029568,1
2021-04-13,1,0.19917279189562717,0.7886362865131402,0.012190921592139567,1
2021-04-14,1,0.3231174512766515,0.6650452501038239,0.01183729862008483,1
2021-04-15,1,0.4630359121741621,0.5281524272222168,0.008811660604626015,1
2021-04-16,1,0.6841367201589139,0.3017545340406937,0.014108745800811387,0
2021-04-19,0,0.808786145633641,0.16669883542330977,0.024515018943593536,0
2021-04-20,0,0.980930876985152,0.008208686626857233,0.010860436386464343,0
2021-04-21,0,0.9950760506422011,0.0006310593591784939,0.004292889998879147,0
2021-04-22,0,0.9956307529763743,0.00036285036261935074,0.004006396661316566,0
2021-04-23,0,0.993946719710197,0.0003183099254615772,0.00573497036545999,0
2021-04-28,0,0.9941014669450052,0.00032679847435706784,0.005571734579619695,0
2021-04-29,0,0.9931818503899078,0.0007343484693163871,0.006083801139909557,0
2021-04-30,0,0.9921564033092871,0.0004051692404260077,0.007438427451606533,0
2021-05-03,0,0.9900256056166106,1.4934314613841169e-05,0.009959460068737148,0
2021-05-04,0,0.9965152498812938,0.00010069698695933616,0.0033840531315295717,0
2021-05-05,0,0.9953737239245429,0.00013571214091517438,0.00449056393632926,0
2021-05-06,0,0.9971167181981203,0.00014700207164000187,0.002736279728986383,0
2021-05-07,0,0.9947468669224446,0.0001627012830076776,0.005090431793435891,0
2021-05-12,0,0.9903786882990927,0.0003827734697222468,0.009238538230627421,0
2021-05-13,0,0.8659220904693387,8.601169744113857e-05,0.1339918978331148,0
2021-05-14,0,0.9873049793071166,0.0011303057473881265,0.01156471494372578,0
2021-05-17,0,0.9899221149788737,0.001438457453684336,0.008639427568019246,0
2021-05-18,0,0.9722335122596704,0.003639219853335164,0.02412726788758803,0
2021-05-19,0,0.9834299014549678,0.00490097652229456,0.011669122023480093,0
2021-05-20,0,0.9820523453263826,0.0035722111389971515,0.014375443534115516,0
2021-05-21,0,0.9905952525436803,0.0006670047873640905,0.008737742670161969,0
2021-05-24,0,0.9959509746165338,0.00021110372117870776,0.0038379216610528832,0
2021-05-25,0,0.995494744882452,0.0003608376997217388,0.004144417419441256,0
2021-05-26,0,0.9940363366769571,0.0005221465946866037,0.005441516727897507,0
2021-05-27,0,0.9946323132178484,0.0004851340338827095,0.004882552749792394,0
2021-05-28,0,0.992426545238961,0.0005759038725258235,0.006997550889266844,0
2021-05-31,0,0.9956521818047714,0.0005119115784995723,0.00383590661539473,0
2021-06-03,0,0.9927997796208019,0.0015042115709107953,0.005696008809323988,0
2021-06-04,0,0.9593017219029877,0.0007020006471562998,0.039996277448201334,0
2021-06-07,0,0.8933454536648032,0.002303380173036732,0.10435116616098876,0
2021-06-08,0,0.9868108107325535,0.0025100810667920306,0.010679108198873109,0
2021-06-09,0,0.9862746800217342,0.002235308411078772,0.011490011568284815,0
2021-06-10,0,0.9582053749039743,0.0035604479519320826,0.03823417714266946,0
2021-06-11,0,0.946617919906739,0.0028547149803840634,0.050527365111822486,0
2021-06-14,0,0.9766866687546091,0.0009753475850217237,0.02233798366184076,0
2021-06-15,0,0.9841398035419574,0.0006570806567743038,0.015203115802981745,0
2021-06-16,0,0.9938551332987418,0.0007708266686894053,0.005374040031504145,0
2021-06-17,0,0.9330540685547427,0.0005441404921509343,0.06640179095265458,0
2021-06-18,0,0.9779529932847866,0.0005343631626242273,0.021512643552403465,0
2021-06-21,0,0.034383498012080245,0.00031968480979682854,0.965296817179502,2
2021-06-22,0,0.5532058791790975,0.0427874075424374,0.4040067132785892,0
2021-06-23,0,0.7883089786865068,0.056143984260392674,0.15554703705165196,0
2021-06-24,0,0.8915507678550686,0.06443172421071203,0.044017507935376815,0
2021-06-25,0,0.9142764655621021,0.07209076949004983,0.013632764947220677,0
2021-06-28,0,0.8677242343242576,0.1047055115747676,0.027570254101865744,0
2021-06-29,0,0.640350225732685,0.3309574099782699,0.028692364288069736,0
2021-06-30,0,0.33785581301535145,0.6522096001632832,0.00993458682265761,1
2021-07-01,1,0.04947993012179018,0.946631029660418,0.0038890402173151557,1
2021-07-02,1,0.0015229973968530692,0.9977462911485353,0.0007307114536620584,1
2021-07-05,1,0.00022312087202270653,0.9922880789279148,0.007488800200915984,1
2021-07-08,1,1.2841961047489458e-05,0.9961559106318518,0.003831247407204712,1
2021-07-09,1,7.618426793622572e-05,0.9994997865744147,0.00042402915704074735,1
2021-07-12,1,3.546234899256751e-05,0.9987921995890509,0.001172338062516001,1
2021-07-13,1,3.128764367622503e-05,0.999730275989806,0.0002384363678677242,1
2021-07-14,1,6.989566613127704e-05,0.9990252313903495,0.0009048729417080265,1
2021-07-15,1,4.704087021841948e-05,0.9984474121080738,0.0015055470213796883,1
2021-07-16,1,2.7638795395520324e-05,0.9993903831148908,0.0005819780897743062,1
2021-07-19,1,1.526019816545898e-05,0.999782309831212,0.00020242997018119898,1
2021-07-20,1,1.8613872066337717e-08,0.22294022683071746,0.7770597545536526,2
2021-07-21,1,0.0002984864764359941,0.9826464547577309,0.017055058764564635,1
2021-07-22,1,4.745374035626138e-06,0.9973634524772901,0.002631802148936728,1
2021-07-23,1,9.244864775622227e-06,0.9998350979721881,0.0001556571616224789,1
2021-07-26,1,7.860993021477554e-06,0.9998463998342443,0.00014573917379949713,1
2021-07-27,1,1.5609090929952695e-06,0.9995792886738771,0.00041915041645462135,1
2021-07-28,1,1.810405126168616e-06,0.9997752210264464,0.00022296857006111486,1
2021-07-29,1,3.934243262073785e-07,0.9927717290128524,0.007227877561523132,1
2021-07-30,1,1.787533016138177e-06,0.9996778939663997,0.0003203185020468508,1
2021-08-02,1,5.30011117191712e-06,0.9998237891705363,0.00017091071938958832,1
2021-08-03,1,2.677919928989906e-06,0.9996079933213335,0.0003893287594124966,1
2021-08-04,1,3.258875860453171e-06,0.9998643772204278,0.00013236390268807615,1
2021-08-05,1,4.142566263721356e-06,0.9997602188680133,0.0002356385662241285,1
2021-08-06,1,3.8557748132872835e-06,0.9998551274688154,0.0001410167562367489,1
2021-08-09,1,2.7027407996579225e-06,0.9968740338434349,0.0031232634150824092,1
2021-08-10,1,1.7517261874660815e-06,0.9997737410485183,0.000224507225443183,1
2021-08-11,1,3.024740424984671e-06,0.9998828034799767,0.00011417177884943648,1
2021-08-12,1,1.3447526829907218e-06,0.998413277404165,0.0015853778427712844,1
2021-08-13,1,2.101582075845289e-06,0.9997046257243912,0.0002932726941374869,1
2021-08-16,1,1.7859334194516724e-06,0.9993312434816007,0.0006669705850777047,1
2021-08-17,1,2.788969903889439e-07,0.9997176792517519,0.00028204185050428795,1
2021-08-18,1,5.109179703300032e-07,0.9998043250199594,0.0001951640607072388,1
2021-08-19,1,1.3716507393142443e-07,0.9999021993996702,9.76634345811239e-05,1
2021-08-20,1,2.22981708533184e-07,0.9997850162837999,0.00021476073409803988,1
2021-08-23,1,2.3820217053165348e-07,0.9999282596559632,7.150214252512914e-05,1
2021-08-24,1,1.5852370009334914e-07,0.9995251444111115,0.0004746970664751741,1
2021-08-25,1,1.0529876654478915e-07,0.9998362611448005,0.00016363355617223102,1
2021-08-26,1,7.372983152194809e-08,0.9997495714045799,0.0002503548650632877,1
2021-08-27,1,1.2842057890391998e-07,0.9998662450163702,0.00013362656471434847,1
2021-08-30,1,1.3362389478724845e-07,0.9983664844631338,0.0016333819141659744,1
